attack_cat,dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
Reconnaissance,0.874545,10,8,564,354,19.43868,254,252,4646.987793,2835.760498,2,1,91.734333,115.27457,6763.907909,156.421578,255,1567289485,3578553274,255,0.112134,0.067614,0.04452,56,44,0,0,1,1,1,1,1,1,0,0,0,4,1,0
Reconnaissance,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0
Reconnaissance,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0
Reconnaissance,1e-06,2,0,640,0,1000000.003,254,0,2560000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.628617,10,8,564,354,27.043494,254,252,6464.98584,3945.168701,2,1,69.390222,88.856141,5458.526218,138.896437,255,2185900918,514344672,255,0.051112,0.006616,0.044496,56,44,0,0,2,1,2,1,1,1,0,0,0,1,1,0
Reconnaissance,1.2e-05,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,3,1,0
Reconnaissance,3e-06,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.7e-05,2,0,168,0,58823.52838,254,0,39529412.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0
Reconnaissance,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,3,3,12,0,0,0,5,8,0
Reconnaissance,2.685744,10,8,564,354,6.329717,254,252,1513.174683,923.394043,2,1,296.036778,379.627,19609.14204,583.810438,255,4133088702,2208274094,255,0.085082,0.028352,0.05673,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.081577,10,8,564,354,15.717791,254,252,3757.476562,2292.948242,2,1,120.175222,144.304578,7982.037286,195.208484,255,1391604497,3534572220,255,0.131201,0.070698,0.060503,56,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0
Reconnaissance,0.243616,10,8,556,558,69.781952,254,252,16452.12109,16058.05859,2,2,25.364889,33.678145,1439.213686,46.4645,255,2116840997,469397101,255,0.05244,0.00786,0.04458,56,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,5e-06,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,8,2,1,1,1,1,0,0,0,4,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,2,0
Reconnaissance,7e-06,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.875009,10,6,832,268,17.142681,254,252,6847.929688,2047.978882,2,1,95.411111,162.842797,5737.995398,286.331813,255,1748973438,2553068262,255,0.117571,0.060786,0.056785,83,45,1,0,4,1,2,2,1,4,0,0,1,2,4,0
Reconnaissance,8e-06,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,3,1,1,1,0,0,0,1,1,0
Reconnaissance,4.598935,82,0,5248,0,17.612773,254,0,9017.739258,0.0,0,0,56.776977,0.0,161.878984,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,13,1,1,1,0,0,0,1,1,0
Reconnaissance,2e-06,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,1,1,7,0,0,0,1,7,0
Reconnaissance,0.276048,10,6,860,268,54.338375,254,252,22430.88086,6491.624512,2,1,27.993556,51.037199,1429.011529,78.983484,255,998115284,2169654919,255,0.083556,0.020854,0.062702,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,1.317178,10,8,564,354,12.90638,254,252,3085.384033,1882.81311,2,1,137.114556,171.665422,9969.549195,238.365469,255,1334803707,3458742303,255,0.194705,0.115518,0.079187,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0
Reconnaissance,0.808795,10,8,564,354,21.018924,254,252,5024.759277,3066.290039,2,1,86.891444,106.546859,6248.477597,145.892531,255,2197149634,2109947875,255,0.140993,0.062958,0.078035,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,8e-06,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,2,1,1,1,0,0,0,1,1,0
Reconnaissance,3.151742,10,8,942,354,5.393843,254,252,2152.460449,786.866455,2,1,345.136222,437.936562,21637.29155,750.359312,255,795379478,216282967,255,0.226647,0.086177,0.14047,94,44,1,0,1,1,2,1,1,1,0,0,1,1,2,0
Reconnaissance,8e-06,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0
Reconnaissance,4e-06,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,3e-06,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.920816,10,8,564,354,18.461886,254,252,4413.476562,2693.263428,2,1,98.929778,118.673141,6229.04742,167.340547,255,3887444897,3773713603,255,0.193283,0.090084,0.103199,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.133686,10,8,564,354,14.995335,254,252,3584.76709,2187.554688,2,1,122.502778,150.432859,7613.492447,210.884031,255,3891791340,2890269663,255,0.245044,0.080648,0.164396,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,8e-06,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0
Reconnaissance,1.43135,10,8,564,354,11.876899,254,252,2839.277588,1732.630005,2,1,155.008889,190.731281,10015.56638,275.316,255,2064297844,4166746144,255,0.16995,0.096222,0.073728,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.710556,10,8,564,354,23.924927,254,252,5719.464844,3490.224609,2,1,75.601,97.865711,5653.738848,136.997656,255,774130320,1489569100,255,0.077946,0.025495,0.052451,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,47.485291,70,0,19040,0,1.453082,254,0,3161.905518,0.0,0,0,693.785,0.0,827.209375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,2,2,2,2,0,0,0,6,2,0
Reconnaissance,0.957038,10,6,844,268,15.673359,254,252,6352.935059,1872.44397,2,1,106.231333,178.300203,6275.954674,330.669938,255,2136051897,634575667,255,0.130215,0.065528,0.064687,84,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.916965,10,8,564,354,18.539421,254,252,4432.012207,2704.574219,2,1,98.678,125.681141,6936.015881,171.251422,255,333843203,1936992619,255,0.109778,0.037195,0.072583,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.019329,10,8,840,354,16.677639,254,252,5933.31543,2432.973145,2,1,110.751111,135.133281,6173.675946,269.262187,255,339609122,777877371,255,0.150875,0.073392,0.077483,84,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0
Reconnaissance,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0
Reconnaissance,0.636745,10,8,564,354,26.698287,254,252,6382.460938,3894.808838,2,1,69.809,89.75,5478.363817,138.480938,255,3282373334,2705293753,255,0.054023,0.008487,0.045536,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,2e-06,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,21,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1e-06,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,11,2,2,2,2,2,0,0,0,5,2,0
Reconnaissance,3.2e-05,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0
Reconnaissance,4e-06,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0
Reconnaissance,0.477806,10,6,794,268,31.393494,254,252,11971.38574,3750.476074,2,1,45.045667,82.819398,2431.692186,116.556187,255,479052276,3211983788,255,0.128224,0.063706,0.064518,79,45,1,0,1,1,2,1,1,1,0,0,1,1,1,0
Reconnaissance,0.893509,10,8,564,354,19.02611,254,252,4548.359375,2775.57373,2,1,94.637111,117.720711,6523.672971,149.718922,255,16884549,1953606933,255,0.122736,0.069461,0.053275,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,2e-06,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0
Reconnaissance,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,2,2,15,0,0,0,5,8,0
Reconnaissance,0.761446,10,8,564,354,22.325943,254,252,5337.213867,3256.961182,2,1,84.501667,99.955,6144.99768,141.771359,255,745493845,1220061905,255,0.08269,0.061755,0.020935,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.664808,10,8,564,354,25.571294,254,252,6113.043457,3730.400391,2,1,73.063222,92.41857,5622.819331,139.533938,255,3914385224,4090870570,255,0.067236,0.017869,0.049367,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,1,1,1,7,0,0,0,2,7,0
Reconnaissance,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,3,3,13,0,0,0,5,9,0
Reconnaissance,0.926106,10,8,564,354,18.356431,254,252,4388.266602,2677.879395,2,1,99.631778,121.821711,6475.089354,177.376969,255,1927451398,1849012978,255,0.126396,0.073346,0.05305,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,5e-06,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0
Reconnaissance,3e-06,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.356923,10,8,942,354,12.528346,254,252,4999.546875,1827.664551,2,1,150.753333,181.737,7918.481171,248.608672,255,3383446525,251997356,255,0.181917,0.084763,0.097154,94,44,1,0,2,1,1,2,1,1,0,0,1,2,1,0
Reconnaissance,1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
Reconnaissance,4.598935,82,0,5248,0,17.612773,254,0,9017.739258,0.0,0,0,56.776977,0.0,161.878984,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,13,1,1,1,0,0,0,1,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.201093,10,6,790,268,74.592352,254,252,28285.41992,8911.299805,2,1,20.481222,36.776199,1089.62211,61.086402,255,2581320740,768918091,255,0.064708,0.017204,0.047504,79,45,1,0,5,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,3e-06,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,2,1,0
Reconnaissance,8e-06,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,2,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,2.097807,10,8,852,354,8.103701,254,252,2924.959473,1182.187012,2,1,229.328667,292.750156,18085.68508,489.255313,255,4249412807,1625335192,255,0.108107,0.04855,0.059557,85,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,1.062161,10,8,564,354,16.005107,254,252,3826.162109,2334.862793,2,1,105.233889,144.691859,6473.805648,202.4105,255,2084900749,4088512824,255,0.164693,0.049309,0.115384,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,6,3,3,12,0,0,0,6,7,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.30074,10,6,860,268,49.87697,254,252,20589.21289,5958.635254,2,1,28.572111,48.903398,1364.020993,60.803336,255,2940934171,264996613,255,0.072789,0.056218,0.016571,86,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0
Reconnaissance,2.198047,10,8,564,354,7.734139,254,252,1848.914185,1128.274414,2,1,244.227444,301.070719,16455.03232,468.614531,255,493907716,2459328380,255,0.142539,0.071174,0.071365,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,7e-06,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.171675,10,8,564,354,14.509143,254,252,3468.538818,2116.62793,2,1,130.074778,155.439422,7482.740016,223.416781,255,3945618850,1047983033,255,0.21613,0.08359,0.13254,56,44,0,0,1,1,10,1,1,1,0,0,0,1,3,0
Reconnaissance,1.421504,10,8,564,354,11.959164,254,252,2858.943604,1744.630981,2,1,155.527444,188.883719,10576.47176,266.186969,255,156616455,3772545457,255,0.165043,0.099309,0.065734,56,44,0,0,5,1,2,1,1,3,0,0,0,3,4,0
Reconnaissance,1.632783,10,8,564,354,10.411671,254,252,2489.001709,1518.879028,2,1,178.370222,220.756578,10490.17023,342.398062,255,3528454520,2784487169,255,0.185064,0.087478,0.097586,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0
Reconnaissance,1.178904,10,8,564,354,14.420173,254,252,3447.269531,2103.648682,2,1,130.851,157.912141,8565.94504,227.407906,255,3150108240,942443203,255,0.107711,0.0735,0.034211,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1e-06,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,3,1,1,1,0,0,0,2,6,0
Reconnaissance,5e-06,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.832766,10,6,814,268,8.184351,254,252,3199.5354,977.75708,2,1,201.179333,328.232594,12808.55438,607.814938,255,624749885,3389314523,255,0.37261,0.191601,0.181009,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,6e-06,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.6662,10,8,844,354,25.517863,254,252,9126.388672,3722.605957,2,1,74.022222,82.049289,3752.181032,168.536156,255,1146722936,3228427152,255,0.181053,0.091223,0.08983,84,44,1,33233,2,1,2,2,2,2,0,0,4,22,2,0
Reconnaissance,0.483232,20,0,1040,0,39.318589,254,0,16356.5332,0.0,0,0,25.433264,0.0,28.871186,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.639249,10,8,564,354,26.593705,254,252,6357.459961,3879.552246,2,1,69.333111,90.207289,5453.51251,137.810812,255,1371600099,2814185335,255,0.054627,0.007789,0.046838,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.210016,10,6,974,268,71.423131,254,252,33406.98047,8532.683594,2,1,23.335111,36.925602,1274.413129,68.729023,255,1173980905,3974986583,255,0.027249,0.015319,0.01193,97,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,2.1e-05,2,0,168,0,47619.048,254,0,32000000.0,0.0,0,0,0.021,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.903137,10,8,564,354,18.823279,254,252,4499.871094,2745.984131,2,1,93.477333,121.393859,6581.854755,162.607266,255,1264765884,2441742454,255,0.138232,0.053379,0.084853,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,11,1,0
Reconnaissance,9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0
Reconnaissance,0.544333,10,6,834,268,27.556662,254,252,11037.36133,3292.102539,2,1,60.467444,95.978,3221.892485,152.351391,255,2039957903,1127986932,255,0.105602,0.064437,0.041165,83,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,2.749292,10,8,564,354,6.18341,254,252,1478.198853,902.050476,2,1,301.957,382.149156,19442.15235,674.900188,255,284670483,502175120,255,0.141123,0.074239,0.066884,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,6e-06,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,3,1,0
Reconnaissance,0.697091,10,6,902,268,21.517995,254,252,9318.726562,2570.683105,2,1,77.362556,130.221797,4285.858834,224.728125,255,1311682854,1031275910,255,0.137125,0.045976,0.091149,90,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,0.18568,10,6,830,268,80.784144,254,252,32184.40234,9651.012695,2,1,18.118,32.3174,987.020516,50.842348,255,1545146628,1966657007,255,0.057231,0.024085,0.033146,83,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,0.967937,10,8,564,354,17.563127,254,252,4198.620605,2562.150146,2,1,99.681222,132.927281,7296.265997,177.624844,255,28725479,1785765147,255,0.104262,0.037445,0.066817,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.638413,10,8,564,354,26.62853,254,252,6365.785156,3884.632568,2,1,70.178333,89.96057,5456.268675,140.437906,255,3578656260,3568670524,255,0.057924,0.00868,0.049244,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,1,1,5,0,0,0,1,5,0
Reconnaissance,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Reconnaissance,0.644078,10,8,564,354,26.394318,254,252,6309.794434,3850.465332,2,1,71.564222,90.21557,5478.866031,141.584078,255,3435418282,1423693688,255,0.053177,0.007802,0.045375,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Reconnaissance,1.605633,10,8,564,354,10.587724,254,252,2531.088867,1544.562134,2,1,175.753,217.517859,12379.064,314.929312,255,2351657361,155071309,255,0.188783,0.082999,0.105784,56,44,0,0,5,1,1,1,1,1,0,0,0,4,1,0
Reconnaissance,0.785854,10,6,814,268,19.087515,254,252,7461.945801,2280.321777,2,1,87.211111,141.607594,5552.832536,262.671125,255,2944081018,1930264840,255,0.098566,0.077807,0.020759,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Reconnaissance,1.062235,10,8,564,354,16.003992,254,252,3825.895508,2334.699951,2,1,117.913333,142.851141,7613.149979,205.221156,255,2488960970,859132859,255,0.119172,0.062267,0.056905,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,1.085755,10,8,564,354,15.657308,254,252,3743.017578,2284.125,2,1,120.639444,145.695719,8426.520153,205.522656,255,3282259486,3021598092,255,0.122752,0.065168,0.057584,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0
Reconnaissance,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0
